sale_id;date_key;product_key;customer_key;country_key;quantity;unit_price;currency
5334;20240608;39;369;91;2;217.31;INR
5335;20241018;25;734;86;11;358.22;CNY
5336;20230527;35;81;34;10;103.37;EUR
5337;20220814;32;423;81;11;269.68;JPY
5338;20240611;43;208;33;3;25.63;EUR
5339;20210818;17;177;86;7;382.74;CNY
5340;20220430;42;194;49;14;288.65;EUR
5341;20201119;17;681;39;1;299.36;EUR
5342;20201201;6;373;91;18;238.06;INR
5343;20190812;47;987;55;20;208.89;BRL
5344;20210426;42;473;34;11;289.57;EUR
5345;20190928;42;854;44;14;305.02;GBP
5346;20230406;8;415;34;17;282.68;EUR
5347;20190512;49;344;49;15;112.0;EUR
5348;20240120;43;519;1;12;43.12;USD
5349;20210516;32;913;1;7;190.1;USD
5350;20241117;40;576;33;11;124.21;EUR
5351;20220823;8;323;33;5;393.2;EUR
5352;20240123;42;991;86;13;366.32;CNY
5353;20210821;15;625;33;5;106.85;EUR
5354;20241225;8;73;39;20;396.4;EUR
5355;20200724;46;504;81;9;409.44;JPY
5356;20220505;23;697;81;7;310.15;JPY
5357;20200627;35;458;1;6;94.21;USD
5358;20210929;43;405;44;13;25.94;GBP
5359;20220206;44;134;33;13;316.59;EUR
5360;20190608;48;220;91;2;360.4;INR
5361;20190622;41;230;55;5;414.01;BRL
5362;20220108;32;718;86;6;277.07;CNY
5363;20231122;5;174;39;13;26.73;EUR
5364;20201024;1;784;1;9;299.82;USD
5365;20200323;28;641;33;16;37.59;EUR
5366;20201116;8;189;91;6;288.47;INR
5367;20230704;40;602;33;12;130.65;EUR
5368;20190519;15;213;55;1;127.72;BRL
5369;20230312;28;692;91;19;53.66;INR
5370;20210502;8;315;34;13;365.39;EUR
5371;20200207;17;479;33;12;242.58;EUR
5372;20240209;7;954;33;9;61.2;EUR
5373;20190920;10;234;34;10;338.53;EUR
5374;20230201;43;79;34;5;32.93;EUR
5375;20231127;3;684;55;6;175.52;BRL
5376;20230307;49;25;55;12;167.9;BRL
5377;20241114;34;296;55;18;255.29;BRL
5378;20210205;4;153;34;20;250.63;EUR
5379;20211219;7;413;44;11;63.16;GBP
5380;20200108;3;13;81;6;136.74;JPY
5381;20200315;4;714;49;11;367.82;EUR
5382;20191231;37;641;33;13;462.48;EUR
5383;20190512;31;771;91;8;209.84;INR
5384;20220306;23;603;91;10;328.35;INR
5385;20191130;46;339;34;10;405.62;EUR
5386;20190509;25;281;33;9;398.8;EUR
5387;20190323;31;238;39;14;329.54;EUR
5388;20190928;31;279;39;12;254.11;EUR
5389;20230709;50;526;49;4;345.45;EUR
5390;20230301;4;238;39;13;231.03;EUR
5391;20230908;1;735;39;9;346.96;EUR
5392;20240804;2;490;33;1;550.95;EUR
5393;20200616;40;804;33;3;162.35;EUR
5394;20200708;16;146;44;5;42.53;GBP
5395;20190217;41;173;55;15;410.21;BRL
5396;20200523;12;233;86;12;118.93;CNY
5397;20190901;35;102;44;11;78.41;GBP
5398;20201226;40;314;55;17;127.02;BRL
5399;20210929;20;27;33;13;227.62;EUR
5400;20191206;31;754;34;3;339.16;EUR
5401;20200801;11;50;86;9;189.05;CNY
5402;20231124;8;55;49;14;508.95;EUR
5403;20230831;12;621;86;10;73.82;CNY
5404;20241228;36;782;1;4;37.58;USD
5405;20210228;36;892;39;18;33.01;EUR
5406;20221017;35;640;39;1;69.26;EUR
5407;20220220;26;105;81;11;272.0;JPY
5408;20240817;9;549;49;15;55.52;EUR
5409;20210705;33;988;49;14;268.94;EUR
5410;20200112;18;835;49;3;169.54;EUR
5411;20210721;18;420;44;10;109.43;GBP
5412;20231231;34;487;44;17;185.6;GBP
5413;20200908;18;895;86;11;156.81;CNY
5414;20210901;5;720;49;12;32.61;EUR
5415;20241027;20;333;81;6;150.42;JPY
5416;20220613;27;322;1;11;296.91;USD
5417;20190510;30;765;81;12;325.83;JPY
5418;20230608;8;227;1;19;507.11;USD
5419;20200908;25;269;55;16;403.3;BRL
5420;20200911;30;272;39;12;325.51;EUR
5421;20210325;20;698;86;6;144.71;CNY
5422;20220803;13;38;81;17;65.18;JPY
5423;20210305;7;168;44;4;84.74;GBP
5424;20210811;12;582;91;1;91.33;INR
5425;20200530;3;690;91;1;154.18;INR
5426;20220813;43;273;81;8;22.67;JPY
5427;20241026;7;235;34;17;90.25;EUR
5428;20220207;11;413;44;5;150.44;GBP
5429;20220718;27;766;33;19;198.6;EUR
5430;20190707;10;251;81;2;383.47;JPY
5431;20230524;45;445;1;8;152.24;USD
5432;20190303;19;62;44;10;506.46;GBP
5433;20231129;29;597;44;14;96.66;GBP
5434;20200207;13;213;55;2;55.93;BRL
5435;20201016;9;607;49;16;64.3;EUR
5436;20200329;47;21;81;18;265.94;JPY
5437;20220602;18;249;86;1;194.36;CNY
5438;20240212;49;985;86;14;129.36;CNY
5439;20230816;39;444;91;13;306.5;INR
5440;20221123;10;263;55;20;221.69;BRL
5441;20211101;44;931;81;4;285.8;JPY
5442;20211222;48;68;1;14;477.38;USD
5443;20230716;14;63;91;15;565.49;INR
5444;20200521;21;1;49;19;180.67;EUR
5445;20240817;48;414;34;15;446.26;EUR
5446;20220902;5;732;55;19;33.37;BRL
5447;20191107;48;966;39;7;388.09;EUR
5448;20211219;37;333;81;11;461.69;JPY
5449;20230416;18;947;33;18;128.73;EUR
5450;20201020;40;74;91;14;162.44;INR
5451;20220813;43;723;91;1;23.63;INR
5452;20221023;9;57;86;9;36.27;CNY
5453;20200902;44;825;86;10;349.44;CNY
5454;20220721;50;46;81;16;199.47;JPY
5455;20220516;28;971;33;16;52.14;EUR
5456;20220124;22;966;39;1;103.01;EUR
5457;20210101;42;503;39;5;259.07;EUR
5458;20211030;17;513;39;2;321.94;EUR
5459;20220414;19;109;55;14;467.79;BRL
5460;20210517;11;348;86;20;161.7;CNY
5461;20240918;8;879;49;14;449.9;EUR
5462;20220407;14;53;33;6;507.88;EUR
5463;20210427;14;121;49;10;466.77;EUR
5464;20190513;14;977;1;12;488.11;USD
5465;20200129;13;29;1;15;98.44;USD
5466;20231212;26;727;49;9;277.43;EUR
5467;20230729;33;932;39;16;163.12;EUR
5468;20240114;20;398;44;4;182.55;GBP
5469;20191006;28;918;44;6;34.41;GBP
5470;20230131;9;264;34;9;52.29;EUR
5471;20220822;37;904;44;6;451.42;GBP
5472;20220926;46;940;86;6;329.01;CNY
5473;20231021;20;987;55;11;143.66;BRL
5474;20210910;37;65;55;19;439.98;BRL
5475;20201221;34;385;34;14;136.45;EUR
5476;20191117;11;818;1;5;187.13;USD
5477;20230201;42;889;49;18;412.75;EUR
5478;20220111;50;45;91;20;358.88;INR
5479;20240801;11;305;81;5;186.11;JPY
5480;20190806;23;577;91;17;257.12;INR
5481;20201124;32;132;44;9;252.95;GBP
5482;20231122;30;366;49;6;362.19;EUR
5483;20200830;13;166;49;8;63.96;EUR
5484;20230102;47;459;91;3;195.39;INR
5485;20240603;35;526;49;12;64.06;EUR
5486;20220122;4;815;34;13;333.8;EUR
5487;20200109;32;172;49;13;204.9;EUR
5488;20230802;29;275;33;4;94.6;EUR
5489;20210424;2;473;34;9;310.52;EUR
5490;20230725;14;813;34;16;509.17;EUR
5491;20220910;1;449;33;1;496.92;EUR
5492;20190520;8;696;81;11;507.82;JPY
5493;20231004;33;437;86;12;273.3;CNY
5494;20230122;39;268;81;6;272.39;JPY
5495;20230115;37;226;55;13;461.43;BRL
5496;20191214;13;787;55;11;55.6;BRL
5497;20240305;38;282;1;15;152.92;USD
5498;20220710;42;396;44;13;414.97;GBP
5499;20220319;41;580;81;2;335.0;JPY
5500;20210418;35;789;44;10;109.54;GBP
5501;20191101;39;47;81;13;255.77;JPY
5502;20240428;43;964;55;11;32.56;BRL
5503;20211116;29;254;39;12;117.92;EUR
5504;20231013;42;510;44;1;228.78;GBP
5505;20191111;21;261;81;3;180.16;JPY
5506;20230110;24;703;81;6;131.91;JPY
5507;20221104;32;477;44;3;192.08;GBP
5508;20200830;6;842;81;18;241.63;JPY
5509;20220623;43;604;49;20;36.21;EUR
5510;20210926;2;353;49;2;494.39;EUR
5511;20211115;24;236;39;2;138.67;EUR
5512;20240809;46;989;81;11;550.14;JPY
5513;20211024;50;330;39;8;316.11;EUR
5514;20210616;48;851;1;8;495.86;USD
5515;20231101;19;999;33;15;314.26;EUR
5516;20220917;50;253;49;17;242.56;EUR
5517;20230324;4;576;33;14;337.42;EUR
5518;20220425;47;480;1;10;269.2;USD
5519;20210219;46;800;49;9;288.63;EUR
5520;20230505;43;204;81;1;36.72;JPY
5521;20230922;36;323;33;11;48.34;EUR
5522;20210325;26;418;39;19;192.13;EUR
5523;20190218;9;798;86;16;38.24;CNY
5524;20241206;28;853;81;9;36.45;JPY
5525;20230518;5;506;81;9;24.68;JPY
5526;20201017;28;620;33;5;34.44;EUR
5527;20231227;41;473;34;15;416.42;EUR
5528;20200620;21;770;39;17;112.82;EUR
5529;20210718;16;475;55;3;64.68;BRL
5530;20230505;26;893;33;4;234.26;EUR
5531;20241004;30;891;1;18;302.77;USD
5532;20190930;46;370;1;19;351.77;USD
5533;20221020;11;973;34;15;243.21;EUR
5534;20221203;35;49;49;17;101.2;EUR
5535;20190919;39;269;55;20;203.16;BRL
5536;20240208;9;534;34;18;60.47;EUR
5537;20220425;12;782;1;16;65.76;USD
5538;20190528;13;239;33;15;94.65;EUR
5539;20200603;14;560;81;11;547.68;JPY
5540;20240829;28;211;55;19;36.58;BRL
5541;20190523;30;108;86;18;369.75;CNY
5542;20200412;13;679;44;16;89.8;GBP
5543;20220606;2;192;34;5;327.41;EUR
5544;20200519;7;431;1;15;57.78;USD
5545;20220518;13;28;1;17;53.87;USD
5546;20231010;34;115;39;13;209.82;EUR
5547;20240601;44;414;34;9;267.45;EUR
5548;20220324;33;630;91;13;198.98;INR
5549;20190402;5;585;86;14;21.3;CNY
5550;20221116;45;552;39;11;96.85;EUR
5551;20200320;33;489;81;13;219.23;JPY
5552;20201122;37;82;81;2;310.25;JPY
5553;20221028;7;99;55;6;62.85;BRL
5554;20230101;17;152;81;4;234.38;JPY
5555;20230529;18;734;86;15;165.91;CNY
5556;20240219;49;381;49;18;126.38;EUR
5557;20220922;39;800;49;5;270.56;EUR
5558;20240705;18;142;86;18;150.29;CNY
5559;20220921;7;226;55;14;89.97;BRL
5560;20220523;11;793;44;19;229.2;GBP
5561;20190831;31;610;39;12;260.35;EUR
5562;20220226;46;581;33;18;348.4;EUR
5563;20220225;43;996;91;13;32.9;INR
5564;20220418;8;833;86;5;537.06;CNY
5565;20240116;45;659;49;5;103.89;EUR
5566;20190216;46;970;1;6;282.12;USD
5567;20200210;4;14;34;13;306.0;EUR
5568;20210817;24;722;49;1;181.85;EUR
5569;20230707;36;582;91;6;54.58;INR
5570;20241022;17;47;81;9;224.18;JPY
5571;20190410;4;161;44;7;346.33;GBP
5572;20240620;19;203;49;9;367.22;EUR
5573;20200821;49;879;49;6;179.26;EUR
5574;20200519;24;114;33;2;170.44;EUR
5575;20220916;49;336;34;19;160.94;EUR
5576;20200128;35;867;86;9;108.15;CNY
5577;20210215;1;921;49;15;469.77;EUR
5578;20220824;41;365;34;8;332.66;EUR
5579;20240530;6;275;33;12;175.38;EUR
5580;20241103;2;893;33;12;343.28;EUR
5581;20200513;37;289;49;18;323.32;EUR
5582;20190726;18;551;55;15;202.73;BRL
5583;20211225;37;706;1;11;394.76;USD
5584;20220409;4;508;34;16;287.2;EUR
5585;20231125;16;446;39;9;52.04;EUR
5586;20200706;7;923;55;6;55.42;BRL
5587;20210529;50;64;81;18;262.79;JPY
5588;20210531;30;781;49;10;448.33;EUR
5589;20230503;31;901;44;5;360.59;GBP
5590;20200412;19;561;33;6;360.55;EUR
5591;20210212;4;91;91;17;258.18;INR
5592;20210306;49;479;33;3;117.35;EUR
5593;20200425;46;841;81;20;514.54;JPY
5594;20220904;13;944;86;14;102.4;CNY
5595;20240223;40;244;91;8;130.25;INR
5596;20191022;15;264;34;13;118.87;EUR
5597;20241225;8;228;33;14;401.62;EUR
5598;20221031;47;865;49;9;228.8;EUR
5599;20230226;40;534;34;10;138.02;EUR
5600;20190907;13;101;44;8;82.13;GBP
5601;20230823;8;338;33;18;364.38;EUR
5602;20210418;24;114;33;20;187.87;EUR
5603;20230205;36;554;55;13;31.28;BRL
5604;20200827;23;316;1;14;289.75;USD
5605;20200528;47;696;81;12;351.52;JPY
5606;20240411;4;945;33;19;363.26;EUR
5607;20210831;6;827;33;10;216.25;EUR
5608;20241216;28;651;91;9;31.24;INR
5609;20200125;36;769;86;19;55.64;CNY
5610;20200221;30;282;1;17;302.13;USD
5611;20190919;7;998;39;1;48.93;EUR
5612;20220916;37;307;91;10;292.42;INR
5613;20200411;11;637;81;14;167.5;JPY
5614;20240911;42;953;34;10;434.86;EUR
5615;20230901;12;496;39;19;75.2;EUR
5616;20230713;19;934;34;14;511.74;EUR
5617;20200430;7;796;1;2;74.68;USD
5618;20230413;35;895;86;1;78.99;CNY
5619;20230513;48;344;49;5;429.76;EUR
5620;20230228;18;744;86;14;193.74;CNY
5621;20201205;48;727;49;12;508.04;EUR
5622;20200306;24;365;34;2;194.14;EUR
5623;20240427;43;330;39;11;37.64;EUR
5624;20221112;32;751;49;15;226.79;EUR
5625;20230809;25;789;44;5;365.96;GBP
5626;20240305;39;766;33;9;297.83;EUR
5627;20230327;9;570;44;1;51.28;GBP
5628;20190206;6;226;55;19;257.68;BRL
5629;20231125;24;448;39;9;159.08;EUR
5630;20200914;47;535;49;13;255.76;EUR
5631;20190918;2;673;1;11;388.73;USD
5632;20240703;11;712;81;19;254.23;JPY
5633;20230304;12;765;81;6;98.34;JPY
5634;20230303;10;561;33;6;381.74;EUR
5635;20230711;45;159;49;20;152.3;EUR
5636;20200809;43;569;49;11;22.97;EUR
5637;20200608;27;142;86;2;220.45;CNY
5638;20190709;27;505;55;10;206.25;BRL
5639;20190920;13;557;55;17;83.6;BRL
5640;20210329;30;438;44;6;510.58;GBP
5641;20200526;47;975;86;7;281.0;CNY
5642;20240118;41;881;55;1;339.19;BRL
5643;20200125;30;867;86;14;322.66;CNY
5644;20190311;29;814;34;19;98.36;EUR
5645;20220716;32;115;39;8;175.88;EUR
5646;20240423;38;29;1;20;128.71;USD
5647;20210101;3;781;49;10;190.02;EUR
5648;20191021;47;996;91;11;235.71;INR
5649;20220128;5;733;55;7;26.18;BRL
5650;20230802;35;474;81;10;104.46;JPY
5651;20210914;4;47;81;12;342.96;JPY
5652;20230927;39;566;91;8;187.62;INR
5653;20230719;4;296;55;9;357.16;BRL
5654;20230820;7;32;44;17;61.14;GBP
5655;20220420;19;530;1;14;534.1;USD
5656;20190615;14;606;34;8;417.5;EUR
5657;20220903;9;425;34;1;58.16;EUR
5658;20231203;19;286;91;20;566.1;INR
5659;20230418;4;611;91;5;205.93;INR
5660;20240516;9;10;1;7;48.2;USD
5661;20200905;18;586;1;1;188.55;USD
5662;20231001;31;706;1;16;306.57;USD
5663;20240202;35;886;39;4;98.64;EUR
5664;20190703;25;961;44;1;363.15;GBP
5665;20200623;31;827;33;9;352.99;EUR
5666;20230625;5;505;55;1;37.48;BRL
5667;20230411;32;871;86;4;177.54;CNY
5668;20210206;2;228;33;18;579.09;EUR
5669;20190211;42;405;44;4;395.17;GBP
5670;20200531;14;956;86;3;451.0;CNY
5671;20190408;22;986;39;12;87.23;EUR
5672;20200121;11;324;86;7;228.2;CNY
5673;20221007;22;55;49;10;99.45;EUR
5674;20231218;11;869;86;13;222.47;CNY
5675;20200907;18;547;49;12;156.83;EUR
5676;20230524;13;405;44;7;81.42;GBP
5677;20190314;16;791;33;8;40.69;EUR
5678;20230202;18;383;91;16;203.25;INR
5679;20220411;20;567;34;17;159.54;EUR
5680;20201021;11;747;33;8;218.43;EUR
5681;20221124;39;139;39;6;313.24;EUR
5682;20191128;39;664;86;17;300.24;CNY
5683;20210104;34;450;86;3;241.97;CNY
5684;20220214;28;877;33;18;53.95;EUR
5685;20220404;26;970;1;8;211.11;USD
5686;20211127;35;320;49;4;86.85;EUR
5687;20210209;46;269;55;20;473.32;BRL
5688;20221120;9;377;33;9;33.8;EUR
5689;20231229;26;559;91;3;144.75;INR
5690;20210504;49;229;44;2;194.84;GBP
5691;20220510;32;674;39;19;251.1;EUR
5692;20240323;12;870;86;8;100.62;CNY
5693;20211009;28;6;81;1;31.41;JPY
5694;20240124;21;151;91;20;185.07;INR
5695;20210923;28;675;49;10;60.43;EUR
5696;20230628;17;857;49;10;312.93;EUR
5697;20191204;36;708;44;6;30.73;GBP
5698;20220401;14;106;34;14;332.86;EUR
5699;20190925;14;799;86;20;554.13;CNY
5700;20210910;36;676;34;3;50.64;EUR
5701;20201212;19;783;55;13;365.77;BRL
5702;20221022;11;465;44;15;132.34;GBP
5703;20240708;19;124;91;11;392.6;INR
5704;20211111;49;424;39;10;179.77;EUR
5705;20190309;47;975;86;2;240.51;CNY
5706;20211017;25;743;91;15;255.94;INR
5707;20200609;22;556;1;9;70.52;USD
5708;20240901;10;805;44;17;426.26;GBP
5709;20221013;43;631;44;7;40.11;GBP
5710;20221226;44;235;34;12;287.35;EUR
5711;20210915;28;782;1;4;34.13;USD
5712;20190118;3;943;81;3;138.16;JPY
5713;20240711;15;360;81;14;174.78;JPY
5714;20220528;46;559;91;12;533.53;INR
5715;20190308;1;494;33;5;559.36;EUR
5716;20220909;4;570;44;7;204.17;GBP
5717;20190204;30;836;86;11;454.04;CNY
5718;20240622;24;695;44;18;106.05;GBP
5719;20190301;28;14;34;2;35.8;EUR
5720;20220901;3;778;49;8;124.9;EUR
5721;20200819;28;447;86;13;33.36;CNY
5722;20210918;4;937;55;13;335.46;BRL
5723;20241222;43;562;39;1;22.99;EUR
5724;20200210;36;598;1;8;41.4;USD
5725;20241126;18;78;55;13;149.46;BRL
5726;20190318;1;133;81;17;397.4;JPY
5727;20190415;28;3;81;3;45.14;JPY
5728;20240927;5;296;55;13;29.78;BRL
5729;20220901;7;746;81;13;75.22;JPY
5730;20191102;14;731;34;19;329.58;EUR
5731;20190124;15;646;86;2;122.31;CNY
5732;20230201;43;136;49;7;29.5;EUR
5733;20220212;25;903;34;18;228.95;EUR
5734;20210125;48;441;34;18;445.19;EUR
5735;20220402;44;127;55;16;241.02;BRL
5736;20210327;23;625;33;7;258.71;EUR
5737;20221231;1;185;39;5;372.16;EUR
5738;20231107;36;553;39;11;44.97;EUR
5739;20211025;42;813;34;3;344.25;EUR
5740;20210209;29;247;34;11;122.11;EUR
5741;20230730;19;218;91;11;339.74;INR
5742;20190329;28;745;49;9;35.05;EUR
5743;20221007;13;91;91;13;71.82;INR
5744;20201013;44;268;81;1;340.64;JPY
5745;20191222;46;772;55;5;527.0;BRL
5746;20210927;45;185;39;5;148.83;EUR
5747;20200901;7;561;33;14;61.17;EUR
5748;20190817;29;226;55;9;70.76;BRL
5749;20230103;29;796;1;13;68.6;USD
5750;20190621;6;972;39;18;236.89;EUR
5751;20221224;38;59;33;6;122.42;EUR
5752;20190709;22;571;55;2;96.76;BRL
5753;20220712;14;810;39;11;361.62;EUR
5754;20201120;38;588;86;17;158.43;CNY
5755;20241121;19;544;91;17;393.79;INR
5756;20230813;48;1;49;18;353.96;EUR
5757;20210719;45;944;86;9;81.5;CNY
5758;20201014;31;177;86;16;293.69;CNY
5759;20200229;46;581;33;8;416.11;EUR
5760;20210106;48;698;86;16;506.98;CNY
5761;20200224;39;396;44;13;198.69;GBP
5762;20190805;28;956;86;9;51.35;CNY
5763;20230624;47;548;49;18;191.23;EUR
5764;20220809;10;620;33;3;326.33;EUR
5765;20190420;29;307;91;10;121.82;INR
5766;20210422;21;197;39;11;202.63;EUR
5767;20240926;16;756;44;15;56.19;GBP
5768;20221104;26;621;86;2;232.17;CNY
5769;20220715;32;119;1;12;314.04;USD
5770;20201015;14;528;49;4;439.4;EUR
5771;20190402;28;599;39;11;50.24;EUR
5772;20221118;7;993;81;7;49.84;JPY
5773;20190419;15;762;81;17;111.3;JPY
5774;20220520;42;479;33;15;324.92;EUR
5775;20231103;28;661;34;4;36.27;EUR
5776;20241230;28;938;33;17;41.63;EUR
5777;20191115;16;885;55;18;34.43;BRL
5778;20210708;37;570;44;16;280.85;GBP
5779;20200305;42;628;1;6;221.58;USD
5780;20220223;17;191;34;18;351.62;EUR
5781;20230925;49;298;55;10;145.74;BRL
5782;20200108;35;194;49;3;62.92;EUR
5783;20190421;17;392;39;18;240.0;EUR
5784;20230526;12;422;91;5;94.52;INR
5785;20240126;17;208;33;11;213.01;EUR
5786;20191016;23;376;1;17;303.77;USD
5787;20241213;6;305;81;9;218.58;JPY
5788;20240226;23;658;49;3;350.91;EUR
5789;20201022;30;581;33;10;313.46;EUR
5790;20231126;19;767;81;14;336.98;JPY
5791;20210318;3;884;39;11;129.95;EUR
5792;20210218;42;356;1;6;381.21;USD
5793;20220921;11;195;1;13;216.06;USD
5794;20190326;32;729;49;14;193.64;EUR
5795;20230202;18;666;33;12;114.76;EUR
5796;20210107;9;143;91;1;35.89;INR
5797;20221230;16;766;33;9;42.31;EUR
5798;20210828;5;654;86;17;35.6;CNY
5799;20210103;10;294;33;15;360.52;EUR
5800;20200405;46;348;86;11;420.3;CNY
5801;20220627;16;413;44;7;61.29;GBP
5802;20230120;37;12;49;1;335.39;EUR
5803;20200611;26;706;1;2;194.67;USD
5804;20220105;32;890;1;18;209.12;USD
5805;20190425;40;238;39;5;113.94;EUR
5806;20190815;37;542;1;19;298.73;USD
5807;20230823;26;571;55;8;181.49;BRL
5808;20220205;24;259;39;12;184.8;EUR
5809;20220304;37;643;49;16;259.04;EUR
5810;20190212;29;45;91;7;99.88;INR
5811;20210531;43;636;33;5;29.11;EUR
5812;20230428;35;200;1;20;78.39;USD
5813;20211024;35;648;44;12;106.55;GBP
5814;20221202;21;410;91;17;137.54;INR
5815;20221219;36;880;44;3;44.57;GBP
5816;20210808;10;657;91;17;238.99;INR
5817;20230926;39;783;55;9;317.87;BRL
5818;20230724;33;190;55;14;193.77;BRL
5819;20230518;25;50;86;6;419.76;CNY
5820;20201231;2;849;39;9;433.39;EUR
5821;20200414;31;32;44;2;205.08;GBP
5822;20240908;35;41;33;9;80.23;EUR
5823;20220227;50;313;33;4;361.76;EUR
5824;20210507;49;452;39;13;174.07;EUR
5825;20230802;11;425;34;3;148.63;EUR
5826;20241205;37;456;44;5;449.6;GBP
5827;20241129;26;921;49;19;157.26;EUR
5828;20190202;5;487;44;12;25.92;GBP
5829;20201024;45;861;44;9;151.55;GBP
5830;20200229;46;106;34;19;452.1;EUR
5831;20201027;32;175;39;15;215.29;EUR
5832;20191112;4;446;39;7;199.86;EUR
5833;20210814;39;284;44;6;315.04;GBP
5834;20200312;40;940;86;19;97.51;CNY
5835;20190205;21;607;49;16;115.27;EUR
5836;20200329;6;485;86;9;205.67;CNY
5837;20210526;3;556;1;19;129.12;USD
5838;20201209;28;297;34;7;54.6;EUR
5839;20190501;42;514;39;18;307.17;EUR
5840;20241128;36;355;39;4;40.67;EUR
5841;20240118;14;213;55;7;488.4;BRL
5842;20190830;16;316;1;12;47.71;USD
5843;20220706;18;280;49;19;153.64;EUR
5844;20190530;17;768;33;3;192.87;EUR
5845;20240804;41;867;86;8;359.48;CNY
5846;20220328;32;611;91;20;191.5;INR
5847;20231101;29;193;55;13;82.27;BRL
5848;20240212;6;519;1;6;195.48;USD
5849;20200705;9;312;91;8;57.49;INR
5850;20230815;17;813;34;7;310.98;EUR
5851;20241009;21;301;44;12;167.83;GBP
5852;20230408;47;198;34;6;279.43;EUR
5853;20210512;28;417;1;2;37.87;USD
5854;20230603;7;172;49;5;48.83;EUR
5855;20190816;7;455;44;9;50.37;GBP
5856;20230606;25;972;39;1;315.04;EUR
5857;20240904;3;623;44;1;145.47;GBP
5858;20231101;48;121;49;15;490.82;EUR
5859;20200531;44;413;44;12;215.47;GBP
5860;20210801;23;133;81;8;301.55;JPY
5861;20191028;10;576;33;14;402.67;EUR
5862;20221125;42;966;39;7;291.45;EUR
5863;20200313;5;867;86;9;29.75;CNY
5864;20240929;26;261;81;8;211.35;JPY
5865;20191216;22;571;55;10;74.16;BRL
5866;20210605;25;565;44;4;339.29;GBP
5867;20210226;9;890;1;14;57.07;USD
5868;20191222;50;604;49;16;297.43;EUR
5869;20240724;47;12;49;7;229.92;EUR
5870;20240323;8;588;86;4;519.8;CNY
5871;20190117;24;681;39;16;172.81;EUR
5872;20190223;14;938;33;6;335.51;EUR
5873;20200630;7;778;49;13;75.24;EUR
5874;20211114;47;486;34;8;295.46;EUR
5875;20240302;49;192;34;4;158.17;EUR
5876;20211126;19;144;55;5;391.51;BRL
5877;20190818;37;670;1;15;271.14;USD
5878;20220820;40;528;49;16;114.24;EUR
5879;20230516;11;10;1;6;243.18;USD
5880;20210910;6;803;39;16;264.19;EUR
5881;20241223;38;317;39;20;114.54;EUR
5882;20231217;14;845;81;7;360.91;JPY
5883;20240625;7;711;86;2;86.81;CNY
5884;20191201;21;273;81;13;149.24;JPY
5885;20200506;32;60;91;16;288.23;INR
5886;20210331;18;631;44;4;183.76;GBP
5887;20190428;10;884;39;6;304.9;EUR
5888;20201021;11;934;34;9;161.04;EUR
5889;20220309;11;560;81;5;130.46;JPY
5890;20221204;3;969;1;17;148.39;USD
5891;20190710;46;10;1;9;543.11;USD
5892;20190429;6;147;34;3;176.32;EUR
5893;20200405;5;494;33;1;37.85;EUR
5894;20200129;42;529;86;6;419.99;CNY
5895;20190618;15;991;86;3;152.36;CNY
5896;20201209;10;355;39;9;258.74;EUR
5897;20230416;4;148;55;12;292.33;BRL
5898;20230330;12;871;86;16;120.08;CNY
5899;20200305;34;101;44;5;143.53;GBP
5900;20200328;16;485;86;14;49.48;CNY
5901;20200909;43;249;86;1;35.56;CNY
5902;20230921;49;814;34;19;152.1;EUR
5903;20191116;2;203;49;11;566.1;EUR
5904;20240814;49;210;91;14;141.84;INR
5905;20240319;42;275;33;5;396.47;EUR
5906;20230404;22;94;33;14;102.47;EUR
5907;20221029;17;124;91;5;311.2;INR
5908;20240712;24;390;81;6;146.0;JPY
5909;20220606;23;868;55;5;356.23;BRL
5910;20220326;7;98;39;9;64.93;EUR
5911;20200617;47;244;91;20;200.86;INR
5912;20240926;25;620;33;17;302.2;EUR
5913;20200424;44;652;81;16;322.73;JPY
5914;20201003;26;804;33;5;243.39;EUR
5915;20210205;34;673;1;7;158.27;USD
5916;20200518;3;124;91;5;185.1;INR
5917;20241020;28;209;33;12;48.19;EUR
5918;20230424;37;289;49;12;353.06;EUR
5919;20230430;15;763;1;20;158.22;USD
5920;20231005;49;566;91;14;179.35;INR
5921;20240915;5;924;1;7;26.34;USD
5922;20220217;37;557;55;9;362.38;BRL
5923;20230518;28;723;91;9;40.24;INR
5924;20190217;33;31;49;8;141.01;EUR
5925;20220408;37;171;1;15;343.64;USD
5926;20201111;1;288;49;2;323.85;EUR
5927;20190725;14;671;55;7;357.94;BRL
5928;20220123;1;961;44;19;359.48;GBP
5929;20240113;36;356;1;14;56.58;USD
5930;20231217;23;727;49;16;246.49;EUR
5931;20230530;18;465;44;11;181.72;GBP
5932;20240607;25;147;34;18;406.64;EUR
5933;20241010;21;433;34;13;164.26;EUR
5934;20240724;12;349;55;2;100.09;BRL
5935;20200609;16;937;55;1;53.4;BRL
5936;20220713;30;248;39;1;557.23;EUR
5937;20231207;36;364;34;17;28.64;EUR
5938;20190203;15;68;1;16;166.48;USD
5939;20211218;49;767;81;4;116.3;JPY
5940;20200618;22;341;39;17;68.19;EUR
5941;20240913;43;30;91;3;30.46;INR
5942;20230327;35;350;49;17;97.01;EUR
5943;20240308;45;20;55;11;110.09;BRL
5944;20220924;33;216;33;16;218.68;EUR
5945;20190309;8;47;81;1;351.11;JPY
